293.15, 323.15, 373.15, 423.15, 473.15, 523.15, 573.15, 623.15, 673.15, 723.15, 773.15, 823.15, 873.15, 923.15, 973.15, 1023.15, 1073.15, 1123.1,5 1173.15
8940.0, 8926.0, 8903.0, 8879.0, 8854.0, 8829.0, 8802.0, 8774.0, 8744.0, 8713.0, 8681.0, 8647.0, 8612.0, 8575.0, 8536.0, 8495.0, 8453.0, 8409.0, 8363.0
